"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.9555115869685e-191,1.4485957228405,0.71,0.386,3.75322786828713e-188,"15","PRDM1"
1.14841856372836e-153,1.18621315795998,0.654,0.345,4.32953798525592e-151,"15","CYTIP"
6.06834930994077e-153,1.08887501887234,0.487,0.195,2.28776768984767e-150,"15","MYH11"
7.0983852073274e-134,1.1319545965086,0.277,0.084,2.67609122316243e-131,"15","DES"
1.28400730826684e-107,1.11449549697958,0.384,0.16,4.84070755216601e-105,"15","SFRP4"
2.03568655365966e-68,0.595894928370209,0.616,0.378,7.67453830729691e-66,"15","MYLK"
5.58653469396624e-64,1.02802522505083,0.306,0.144,2.10612357962527e-61,"15","MEF2C"
7.83774018578993e-60,0.456382596652938,0.54,0.314,2.95482805004281e-57,"15","ACTA2"
7.37975757402688e-55,0.93883583087508,0.324,0.165,2.78216860540813e-52,"15","ADAM28"
6.38729980264867e-52,0.981576356217712,0.41,0.244,2.40801202559855e-49,"15","BCL2L11"
4.56139318715069e-51,0.570089593725002,0.315,0.157,1.71964523155581e-48,"15","CNN1"
2.56653157824127e-33,0.682814936158256,0.293,0.168,9.67582404996959e-31,"15","IGF1"
8.75473128311865e-30,0.406367521394035,0.323,0.193,3.30053369373573e-27,"15","THBS2"
1.70221622467629e-29,0.498850218005616,0.508,0.359,6.41735516702961e-27,"15","BASP1"
3.78320101329397e-29,0.423515060909505,0.49,0.333,1.42626678201183e-26,"15","CAVIN1"
1.42556456972095e-23,0.634143782872297,0.15,0.076,5.37437842784798e-21,"15","COCH"
4.36008917846002e-23,0.87820141709923,0.127,0.062,1.64375362027943e-20,"15","SFRP2"
2.61889375893343e-22,0.577291132712337,0.294,0.189,9.87322947117902e-20,"15","TCF4"
1.07253495091849e-20,0.744829525162298,0.189,0.109,4.04345676496272e-18,"15","SLAMF1"
3.10698278401206e-11,0.560976271252383,0.409,0.331,1.17133250957255e-08,"15","MDM2"
7.4019847577507e-10,0.257432774085939,0.375,0.293,2.79054825367201e-07,"15","GLIPR1"
1.61046859003232e-09,0.373464896999592,0.187,0.13,6.07146658442183e-07,"15","PTGDS"
0,4.68187500048977,0.82,0.093,0,"16","MS4A1"
0,4.46240151393816,0.63,0.058,0,"16","BANK1"
0,3.18411743669263,0.493,0.064,0,"16","CD79A"
0,4.41945518256292,0.314,0.024,0,"16","CD19"
1.10231633416212e-291,3.78309243133486,0.207,0.023,4.1557325797912e-289,"16","TNFRSF13B"
3.92821036031142e-199,2.20728061027029,0.413,0.116,1.4809353058374e-196,"16","SELL"
2.69876125194756e-106,1.8496446788259,0.295,0.095,1.01743299198423e-103,"16","CCR7"
1.23400217681577e-102,1.84156144585402,0.349,0.131,4.65218820659547e-100,"16","PLCG2"
2.30939054033953e-72,1.03619362408094,0.69,0.507,8.70640233708004e-70,"16","CXCR4"
4.40376987499696e-55,1.46091607276831,0.335,0.166,1.66022124287386e-52,"16","ADAM28"
1.03058313762227e-54,2.12333674200139,0.153,0.048,3.88529842883594e-52,"16","SPIB"
1.28601069937891e-49,2.00539870386208,0.135,0.042,4.84826033665849e-47,"16","CCL19"
1.15515511229964e-46,1.33399481650483,0.276,0.129,4.35493477336963e-44,"16","PTGDS"
5.54312514020115e-46,1.4499437636379,0.291,0.145,2.08975817785584e-43,"16","IRF8"
2.10947631227935e-40,0.831823596471971,0.484,0.309,7.95272569729317e-38,"16","IL7R"
1.46251290835087e-31,1.31586036950829,0.266,0.146,5.51367366448277e-29,"16","MEF2C"
2.18616591815034e-27,1.64231296835466,0.111,0.042,8.24184551142678e-25,"16","CD1C"
2.58658487635786e-26,1.06026967212271,0.229,0.123,9.75142498386915e-24,"16","CD83"
2.08344082289945e-21,0.662673386259489,0.468,0.35,7.85457190233094e-19,"16","CYTIP"
4.04387547831986e-20,1.11462396312062,0.185,0.101,1.52454105532659e-17,"16","CLECL1"
1.68585878482773e-17,0.392078647386258,0.722,0.632,6.35568761880056e-15,"16","PTPRC"
8.02489346857693e-13,0.581929696203112,0.44,0.361,3.0253848376535e-10,"16","BASP1"
1.0088497745414e-12,1.12509601563472,0.159,0.097,3.80336365002106e-10,"16","LY86"
1.27650711123003e-10,1.02681833595534,0.122,0.071,4.81243180933722e-08,"16","TNFRSF17"
2.25567157174542e-10,0.632855441849231,0.22,0.152,8.50388182548023e-08,"16","KLRB1"
2.40775852752937e-10,0.489012046924285,0.385,0.304,9.07724964878574e-08,"16","MPEG1"
4.62977599860882e-10,0.59224350521881,0.299,0.225,1.74542555147553e-07,"16","FBLN1"
6.48678174025435e-10,0.950039747704458,0.112,0.065,2.44551671607589e-07,"16","PLD4"
1.49902405197459e-08,0.755899390204585,0.248,0.19,5.65132067594421e-06,"16","TCF4"
1.04166389926876e-06,0.534367252100326,0.279,0.224,0.000392707290024321,"16","GPR183"
4.19073730524059e-05,0.581523398656239,0.175,0.135,0.015799079640757,"16","CD69"
0.000352456719725308,0.251212834897111,0.122,0.09,0.132876183336441,"16","MZB1"
0.000502530113781952,0.589768493898686,0.116,0.086,0.189453852895796,"16","MFAP5"
0.00258093051296736,0.390638583633846,0.334,0.308,0.973010803388694,"16","SERPINB9"
0.00328166043805671,0.345654764587279,0.101,0.077,1,"16","COCH"
0.00398212139444851,0.887875423077952,0.2,0.177,1,"16","TNC"
0.00991906465229603,0.426298780673774,0.133,0.11,1,"16","SLAMF1"
0,5.28768407143938,1,0.077,0,"17","DES"
0,5.0296524022024,0.881,0.027,0,"17","PCP4"
0,4.13803835698946,0.992,0.15,0,"17","CNN1"
0,3.8588155981865,0.999,0.193,0,"17","MYH11"
0,2.96728030599355,0.993,0.311,0,"17","ACTA2"
0,1.8343848554381,0.959,0.329,0,"17","CAVIN1"
0,2.8717525297224,0.999,0.376,0,"17","MYLK"
0,3.21614191139999,0.992,0.378,0,"17","ACTG2"
0,2.10846527198272,0.724,0.13,0,"17","FSTL3"
0,2.2489185153288,0.659,0.103,0,"17","ASPN"
0,3.5927535440846,0.272,0.015,0,"17","KRT7"
1.51826721117714e-305,1.54769339489937,0.75,0.17,5.72386738613783e-303,"17","TNC"
6.43734737635871e-229,1.69302738202485,0.314,0.044,2.42687996088723e-226,"17","TBX3"
6.13418215517918e-212,1.1800076189876,0.636,0.16,2.31258667250255e-209,"17","SFRP4"
1.84318748591623e-195,1.32974449686029,0.405,0.078,6.9488168219042e-193,"17","CAVIN2"
5.48192829038402e-174,1.0197281612268,0.55,0.136,2.06668696547478e-171,"17","INMT"
2.04081287641169e-165,0.880826016821637,0.704,0.207,7.69386454407207e-163,"17","COL5A2"
2.24479927635424e-160,1.24826255364321,0.567,0.157,8.4628932718555e-158,"17","OGN"
1.37766900990447e-152,0.966902683798842,0.74,0.247,5.19381216733987e-150,"17","GEM"
5.24241754022822e-148,1.80251113294099,0.144,0.015,1.97639141266604e-145,"17","PLIN4"
1.26777491122534e-133,0.927461012664168,0.761,0.269,4.77951141531951e-131,"17","DST"
2.97766087771811e-121,0.573443295590569,0.607,0.191,1.12257815089973e-118,"17","THBS2"
8.99557482111751e-120,0.673563684543691,0.464,0.128,3.3913317075613e-117,"17","CAV1"
1.22416410163001e-117,0.725855954454341,0.655,0.219,4.61509866314514e-115,"17","SEMA3C"
5.04808496275442e-110,1.19623049774917,0.182,0.03,1.90312803095842e-107,"17","MAMDC2"
5.64817000279954e-110,1.09044171461571,0.293,0.067,2.12936009105543e-107,"17","GPC1"
2.17987185076127e-99,0.66448791479961,0.628,0.224,8.21811687736998e-97,"17","LTBP2"
2.22878571077092e-76,0.50846367511984,0.832,0.391,8.40252212960638e-74,"17","VCAN"
6.85081188542249e-72,0.261453231772177,0.682,0.273,2.58275608080428e-69,"17","FBN1"
4.4021191068839e-56,0.363377989579341,0.257,0.08,1.65959890329523e-53,"17","ERG"
3.75345773721159e-46,0.317543143827256,0.223,0.072,1.41505356692877e-43,"17","BAMBI"
5.78478070260147e-42,0.84902053554384,0.112,0.026,2.18086232488076e-39,"17","ERBB2"
6.01050332769515e-41,0.456623669371208,0.17,0.051,2.26595975454107e-38,"17","GATA2"
2.49728337002358e-35,0.314379102839603,0.147,0.044,9.41475830498891e-33,"17","KCNK3"
0,6.34767193950335,0.691,0.039,0,"18","CPA3"
0,5.61888341224805,0.578,0.04,0,"18","KIT"
0,4.82173262055941,0.506,0.047,0,"18","MS4A2"
0,5.12051425013077,0.47,0.037,0,"18","IL1RL1"
0,5.28457696511154,0.413,0.023,0,"18","SLC18A2"
2.17818068247838e-223,4.77750563266709,0.23,0.018,8.21174117294348e-221,"18","HPGDS"
4.49728243385615e-173,3.96241259927627,0.339,0.05,1.69547547756377e-170,"18","GATA2"
4.90185911889808e-86,2.80205064486904,0.343,0.089,1.84800088782458e-83,"18","VWA5A"
4.23621095463546e-35,2.41117138181276,0.181,0.052,1.59705152989757e-32,"18","LIF"
5.35052538816863e-20,2.07199761142592,0.126,0.041,2.01714807133957e-17,"18","FCER1A"
1.92703337720254e-19,1.66866834684711,0.237,0.112,7.26491583205356e-17,"18","SLC26A2"
1.40122938455264e-06,1.4115302296546,0.14,0.081,0.000528263477976344,"18","CAVIN2"
0.000419692305394883,0.416293956930741,0.05,0.105,0.158223999133871,"18","KLRC1"
0.00253097883673941,0.253996161316326,0.093,0.149,0.954179021450757,"18","MEF2C"
0.00633038374299601,0.310523585266282,0.131,0.192,1,"18","TCF4"
0.00710330344169886,0.283373614370197,0.068,0.112,1,"18","CXCL6"
0.00969839401347928,0.512431721309119,0.406,0.384,1,"18","MYLK"
0,5.69829902024379,0.947,0.064,0,"19","LAMP3"
5.26807984490414e-269,4.63135504940922,0.799,0.096,1.98606610152886e-266,"19","CCR7"
5.50216268093707e-177,4.00225537634753,0.741,0.123,2.07431533071328e-174,"19","CD83"
1.6019788818232e-154,3.76891794167621,0.429,0.042,6.03946038447347e-152,"19","CCL19"
2.86758635544053e-131,3.78801738613817,0.656,0.125,1.08108005600108e-128,"19","CSF2RA"
1.18772366790761e-65,3.48890553647368,0.296,0.044,4.47771822801169e-63,"19","CD274"
2.23326329766496e-51,1.8303624543445,0.741,0.311,8.41940263219689e-49,"19","IL7R"
3.13801006709529e-40,2.06969400710312,0.677,0.361,1.18302979529493e-37,"19","BASP1"
8.93197579492417e-39,2.22513911814927,0.571,0.247,3.36735487468641e-36,"19","BCL2L11"
3.65526812136575e-26,1.41082841473932,0.646,0.351,1.37803608175489e-23,"19","CYTIP"
8.52980977285836e-12,1.57958112973944,0.386,0.214,3.2157382843676e-09,"19","CD86"
1.85705868461175e-09,2.01339253371354,0.143,0.05,7.00111124098631e-07,"19","SPIB"
6.37744875264395e-08,1.48317993009113,0.27,0.147,2.40429817974677e-05,"19","IRF8"
8.79501704516374e-08,1.34722908903893,0.36,0.225,3.31572142602673e-05,"19","GPR183"
1.75497571867922e-07,1.47391208329857,0.153,0.063,6.61625845942066e-05,"19","EHF"
0.00012962887314245,0.46605939547207,0.598,0.51,0.0488700851747036,"19","CXCR4"
0.000937003418810602,1.20861606281143,0.153,0.089,0.353250288891597,"19","HLA-DQB2"
0.00331457894171074,0.73758435399534,0.376,0.308,1,"19","SERPINB9"
0.0050911466834725,0.890520460292318,0.212,0.145,1,"19","TNFRSF9"
