"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.489827322098787,0.372,0.286,0,"2","BCL2L1"
0,0.681664830077553,0.815,0.729,0,"2","MALAT1"
0,0.487200171204654,0.275,0.193,0,"2","ADGRG1"
0,0.65946382381963,0.206,0.124,0,"2","IGFBP3"
0,0.73923719452453,0.245,0.164,0,"2","ANXA4"
0,0.545274982183356,0.272,0.193,0,"2","PTGES3"
0,0.542763486459967,0.21,0.131,0,"2","EPOR"
0,0.999555892290215,0.204,0.125,0,"2","MMP7"
0,0.922883964334642,0.172,0.094,0,"2","ADGRF1"
0,0.45677032924857,0.268,0.191,0,"2","JAK1"
0,0.309954905516745,0.332,0.255,0,"2","JUNB"
0,0.333236948726211,0.274,0.199,0,"2","GAS6"
0,0.65471616678103,0.186,0.119,0,"2","AHI1"
0,0.534928514053201,0.187,0.126,0,"2","HDAC1"
0,0.648032012210183,0.195,0.135,0,"2","DNMT1"
0,0.554788690174273,0.176,0.116,0,"2","FGFR2"
0,0.36446016359457,0.982,0.922,0,"2","MZT2A"
0,0.680578299816603,0.166,0.107,0,"2","ADGRL2"
0,0.72539328589646,0.132,0.076,0,"2","COL4A5"
0,0.62283275922817,0.132,0.081,0,"2","CELSR2"
0,0.718189460214636,0.118,0.07,0,"2","TFEB"
1.03259719980821e-320,0.301522256875438,0.326,0.249,9.88195520216452e-318,"2","FKBP11"
1.25695240958472e-318,0.280107105071087,0.386,0.304,1.20290345597257e-315,"2","EIF5A"
1.34060037799955e-297,0.807471939145036,0.135,0.088,1.28295456174557e-294,"2","IL3RA"
3.40231634050363e-290,0.409016424203948,0.279,0.214,3.25601673786197e-287,"2","ARF1"
5.24227027320962e-279,0.416744245430851,0.209,0.15,5.01685265146161e-276,"2","HMGB2"
2.8387956648703e-267,0.44992220016369,0.192,0.138,2.71672745128088e-264,"2","DUSP6"
8.97438376182413e-260,0.474967124841584,0.249,0.191,8.58848526006569e-257,"2","CALM3"
8.63267632340151e-250,0.297738941061817,0.272,0.209,8.26147124149525e-247,"2","GLUL"
1.96559821893744e-239,0.527701025738212,0.169,0.121,1.88107749552313e-236,"2","ACVR1B"
7.3476327540076e-239,0.792276896635819,0.133,0.091,7.03168454558527e-236,"2","ROR1"
4.63207790096753e-232,0.334420011276664,0.303,0.24,4.43289855122593e-229,"2","MX1"
6.43020258987433e-226,0.659590793157035,0.123,0.083,6.15370387850974e-223,"2","ARTN"
1.82235886006016e-194,0.419758412350868,0.183,0.137,1.74399742907758e-191,"2","ITGA2"
2.58168152037672e-188,0.376800113609473,0.149,0.107,2.47066921500052e-185,"2","SEC61G"
7.37275450957335e-188,0.447441880286179,0.177,0.133,7.0557260656617e-185,"2","FZD7"
